Official Reg. No. (ORN),Lactation Number,Days In Milk,Last Calving Date,Concentrates Cons. % Yest,Concentrates Ration Yesterday,Giva {Feed1},Giva {Feed2},Giva {Feed3},Giva {Feed4},Giva {Feed5},Giva {Feed6},Giva {Feed7},Giva {Feed8},% konsumerat igår {Feed1},% konsumerat igår {Feed2},% konsumerat igår {Feed3},% konsumerat igår {Feed4},% konsumerat igår {Feed5},% konsumerat igår {Feed6},% konsumerat igår {Feed7},% konsumerat igår {Feed8}
15,4.0,118.0,7/20/2020,78,15.51,1.31,7.0,0.0,6.76,,,,,100.0,82,0.0,74.0,0,0,0,0
20,4.0,119.0,7/19/2020,90,16.06,1.44,7.0,0.0,7.13,,,,,144.0,72,0.0,102.0,0,0,0,0
41,3.0,120.0,7/18/2020,85,10.29,0.75,4.91,1.27,4.68,,,,,95.0,90,,77.0,0,0,0,0
2,6.0,122.0,7/16/2020,73,15.14,1.36,7.0,0.0,6.33,,,,,99.0,66,0.0,80.0,0,0,0,0
5,4.0,122.0,7/16/2020,87,15.8,1.13,8.0,0.0,6.3,,,,,130.0,69,0.0,108.0,0,0,0,0
65,2.0,124.0,7/14/2020,100,15.47,1.31,7.0,0.0,6.72,,,,,144.0,94,0.0,105.0,0,0,0,0
40,3.0,126.0,7/12/2020,79,13.93,1.31,7.0,0.0,5.18,,,,,143.0,56,0.0,100.0,0,0,0,0
58,2.0,126.0,7/12/2020,97,17.96,1.37,7.0,0.0,9.13,,,,,154.0,72,0.0,111.0,0,0,0,0
19,4.0,129.0,7/9/2020,101,15.7,1.49,7.0,0.0,6.71,,,,,116.0,112,0.0,94.0,0,0,0,0
14,4.0,130.0,7/8/2020,88,15.83,1.41,7.0,0.0,6.94,,,,,123.0,82,0.0,93.0,0,0,0,0
70,2.0,131.0,7/7/2020,83,12.64,1.13,6.0,0.0,5.14,,,,,94.0,79,0.0,90.0,0,0,0,0
34,3.0,132.0,7/6/2020,91,18.93,5.0,7.0,0.0,6.93,,,,,112.0,56,0.0,112.0,0,0,0,0
35,3.0,139.0,6/29/2020,56,12.04,0.0,5.04,0.0,7.0,,,,,0.0,46,0.0,63.0,0,0,0,0
3,6.0,140.0,6/28/2020,98,9.36,1.13,3.11,2.0,4.75,,,,,141.0,81,,107.0,0,0,0,0
21,3.0,142.0,6/26/2020,82,14.25,0.82,7.0,0.0,6.16,,,,,123.0,68,0.0,96.0,0,0,0,0
7,5.0,144.0,6/24/2020,75,10.7,1.31,4.34,1.0,4.9,,,,,122.0,46,,90.0,0,0,0,0
123,4.0,154.0,6/14/2020,86,16.5,1.13,7.0,0.0,8.0,,,,,111.0,62,0.0,109.0,0,0,0,0
118,4.0,161.0,6/7/2020,83,14.46,0.86,7.0,0.0,6.32,,,,,99.0,73,0.0,95.0,0,0,0,0
62,2.0,174.0,5/25/2020,95,4.0,0.0,4.0,1.72,0.0,,,,,0.0,95,,0.0,0,0,0,0
177,6.0,179.0,5/20/2020,96,14.13,0.84,6.0,0.0,7.0,,,,,131.0,81,0.0,108.0,0,0,0,0
26,3.0,179.0,5/20/2020,86,9.48,0.94,3.23,2.61,5.0,,,,,113.0,82,,89.0,0,0,0,0
54,2.0,196.0,5/3/2020,104,14.21,0.94,7.0,0.0,5.96,,,,,152.0,94,0.0,115.0,0,0,0,0
61,2.0,196.0,5/3/2020,84,15.52,1.01,7.0,0.0,7.17,,,,,150.0,72,0.0,92.0,0,0,0,0
86,1.0,199.0,4/30/2020,92,10.88,0.51,5.0,0.0,5.19,,,,,115.0,75,0.0,109.0,0,0,0,0
38,3.0,205.0,4/24/2020,104,17.87,5.0,7.0,0.0,5.87,,,,,105.0,102,0.0,105.0,0,0,0,0
59,2.0,210.0,4/19/2020,80,13.99,0.58,7.0,0.0,6.21,,,,,145.0,56,0.0,104.0,0,0,0,0
88,1.0,210.0,4/19/2020,76,4.72,0.34,2.54,3.0,2.18,,,,,,76,,76.0,0,0,0,0
37,3.0,221.0,4/8/2020,91,17.82,5.0,7.0,0.0,5.82,,,,,100.0,74,0.0,102.0,0,0,0,0
11,4.0,223.0,4/6/2020,111,6.32,0.25,3.31,5.0,2.68,,,,,120.0,112,,112.0,0,0,0,0
68,1.0,230.0,3/30/2020,91,12.31,0.86,5.45,0.44,6.0,,,,,140.0,70,,103.0,0,0,0,0
89,1.0,230.0,3/30/2020,102,12.91,0.69,6.0,0.0,6.0,,,,,139.0,97,0.0,107.0,0,0,0,0
55,2.0,244.0,3/16/2020,106,13.09,0.57,7.0,0.0,5.33,,,,,99.0,112,0.0,102.0,0,0,0,0
30,3.0,250.0,3/10/2020,88,13.05,0.75,7.0,0.0,5.05,,,,,167.0,59,0.0,122.0,0,0,0,0
84,1.0,251.0,3/9/2020,119,1.41,0.0,1.41,2.34,0.0,,,,,0.0,119,,0.0,0,0,0,0
56,2.0,256.0,3/4/2020,92,11.06,0.51,5.0,1.0,5.64,,,,,166.0,52,,119.0,0,0,0,0
81,1.0,262.0,1/21/2020,0,,,,0.5,,,,,,0.0,0,,0.0,0,0,0,0
178,5.0,263.0,2/26/2020,110,5.99,0.51,2.3,3.49,3.0,,,,,67.0,127,,111.0,0,0,0,0
82,1.0,270.0,2/19/2020,102,7.61,0.39,3.61,2.0,3.47,,,,,137.0,99,,106.0,0,0,0,0
83,1.0,274.0,2/15/2020,70,3.0,0.0,1.0,3.3,2.0,,,,,0.0,70,,70.0,0,0,0,0
29,3.0,277.0,2/12/2020,83,8.19,1.0,2.86,3.32,4.0,,,,,118.0,75,,88.0,0,0,0,0
4,4.0,281.0,2/8/2020,52,10.75,0.63,4.38,0.0,5.83,,,,,46.0,50,0.0,53.0,0,0,0,0
53,2.0,287.0,1/24/2020,0,,,,0.5,,,,,,0.0,0,,0.0,0,0,0,0
85,1.0,289.0,1/31/2020,80,1.0,0.34,0.0,1.23,0.86,,,,,,0,,94.0,0,0,0,0
52,2.0,291.0,1/29/2020,102,15.13,5.0,4.5,0.99,5.93,,,,,105.0,98,,98.0,0,0,0,0
10,4.0,292.0,1/28/2020,86,10.39,0.29,4.0,1.21,6.0,,,,,108.0,86,,87.0,0,0,0,0
32,3.0,292.0,1/19/2020,0,,,,0.5,,,,,,0.0,0,,0.0,0,0,0,0
78,1.0,292.0,1/28/2020,88,13.69,0.56,7.0,0.0,5.94,,,,,137.0,82,0.0,93.0,0,0,0,0
87,1.0,292.0,1/28/2020,80,0.5,0.0,0.0,0.0,0.5,,,,,0.0,0,0.0,80.0,0,0,0,0
73,1.0,293.0,1/4/2020,0,,,,0.05,,,,,,0.0,0,,0.0,0,0,0,0
72,1.0,297.0,12/4/2019,0,,,,0.5,,,,,,0.0,0,,0.0,0,0,0,0
50,2.0,299.0,12/2/2019,0,,,,0.5,,,,,,0.0,0,,0.0,0,0,0,0
31,3.0,302.0,1/18/2020,97,12.94,5.0,3.28,3.0,4.66,,,,,106.0,82,,98.0,0,0,0,0
71,1.0,310.0,1/10/2020,87,12.48,0.75,6.0,0.0,5.48,,,,,152.0,64,0.0,108.0,0,0,0,0
80,1.0,310.0,1/10/2020,58,12.69,0.51,6.0,0.0,6.0,,,,,103.0,30,0.0,83.0,0,0,0,0
51,2.0,313.0,12/1/2019,0,,,,0.5,,,,,,0.0,0,,0.0,0,0,0,0
12,4.0,314.0,1/6/2020,100,0.5,0.11,0.0,0.0,0.5,,,,,,0,0.0,100.0,0,0,0,0
57,2.0,314.0,1/6/2020,82,11.24,0.34,5.0,0.0,5.78,,,,,144.0,54,0.0,103.0,0,0,0,0
67,1.0,321.0,11/23/2019,0,,,,,,,,,,0.0,0,0.0,0.0,0,0,0,0
46,2.0,323.0,12/28/2019,0,,0.0,0.0,4.87,0.0,,,,,0.0,0,,0.0,0,0,0,0
33,2.0,329.0,10/28/2019,0,,,,,,,,,,0.0,0,0.0,0.0,0,0,0,0
22,3.0,338.0,12/13/2019,113,5.47,0.0,2.47,4.0,3.0,,,,,0.0,113,,113.0,0,0,0,0
16,3.0,340.0,12/11/2019,50,0.2,0.19,0.0,0.5,0.0,,,,,,0,,0.0,0,0,0,0
45,2.0,341.0,11/17/2019,0,,,,0.5,,,,,,0.0,0,,0.0,0,0,0,0
79,1.0,343.0,12/8/2019,80,12.55,0.41,6.0,0.0,6.0,,,,,155.0,63,0.0,93.0,0,0,0,0
8,4.0,347.0,12/4/2019,98,1.0,0.0,1.0,5.3,0.0,,,,,0.0,98,,0.0,0,0,0,0
18,3.0,351.0,11/30/2019,0,,0.0,0.0,0.5,0.0,,,,,0.0,0,,0.0,0,0,0,0
76,1.0,357.0,11/1/2019,0,,,,0.5,,,,,,0.0,0,,0.0,0,0,0,0
23,3.0,359.0,11/22/2019,87,11.94,0.94,4.69,0.0,6.28,,,,,144.0,60,0.0,99.0,0,0,0,0
39,2.0,367.0,11/14/2019,99,12.55,5.0,3.0,3.0,4.55,,,,,109.0,68,,107.0,0,0,0,0
49,2.0,370.0,11/2/2019,0,,,,,0.5,,,,,0.0,0,0.0,,0,0,0,0
