Animal Number,Group Name,Date/Time,Previous Area,Time in Area (hh:mm),Device Name,Result,Gate Decision,Milking Interval,Incompletely Milked Teats
1309,VMS 1,11/3/2020 6:26:38 PM,Grovfoder,04:02,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1208,VMS 1,11/3/2020 6:26:26 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1167,VMS 1,11/3/2020 6:26:16 PM,Mjolkfalla,00:02,VMS2,Milking 18.87 kg,,11:41,
1244,VMS 1,11/3/2020 6:26:16 PM,VMS2,00:07,VMS2,Pass through to Foderbord,,,
1208,VMS 1,11/3/2020 6:26:13 PM,Grovfoder,00:41,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
602,VMS 1,11/3/2020 6:25:53 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
602,VMS 1,11/3/2020 6:25:33 PM,Grovfoder,00:19,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1252,VMS 1,11/3/2020 6:25:19 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1252,VMS 1,11/3/2020 6:25:07 PM,Grovfoder,03:18,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1218,VMS 1,11/3/2020 6:24:52 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1218,VMS 1,11/3/2020 6:24:37 PM,Grovfoder,01:41,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1167,VMS 1,11/3/2020 6:23:51 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
1203,VMS 1,11/3/2020 6:23:49 PM,Mjolkfalla,00:03,VMS 1,Milking 10.63 kg,,05:16,
1347,VMS 1,11/3/2020 6:23:38 PM,VMS 1,00:17,VMS 1,Pass through to Foderbord,,,
1167,VMS 1,11/3/2020 6:23:19 PM,Grovfoder,02:26,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1203,VMS 1,11/3/2020 6:20:35 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1203,VMS 1,11/3/2020 6:20:24 PM,Grovfoder,04:11,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1244,VMS 1,11/3/2020 6:18:42 PM,Mjolkfalla,00:00,VMS2,Milking 13.83 kg,,08:15,
1244,VMS 1,11/3/2020 6:18:28 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1267,VMS 1,11/3/2020 6:18:13 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1244,VMS 1,11/3/2020 6:18:10 PM,Grovfoder,03:23,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1321,VMS 1,11/3/2020 6:17:51 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1267,VMS 1,11/3/2020 6:17:42 PM,Grovfoder,03:56,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1321,VMS 1,11/3/2020 6:17:11 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
1321,VMS 1,11/3/2020 6:17:00 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
1321,VMS 1,11/3/2020 6:16:49 PM,Grovfoder,02:47,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1266,VMS 1,11/3/2020 6:13:08 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1266,VMS 1,11/3/2020 6:12:56 PM,Grovfoder,01:16,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1343,VMS 1,11/3/2020 6:07:08 PM,VMS2,00:06,VMS2,Pass through to Foderbord,,,
1347,VMS 1,11/3/2020 6:06:21 PM,Mjolkfalla,00:02,VMS 1,Milking 2.56 kg,,11:30,"RF,LR,RR"
602,VMS 1,11/3/2020 6:06:08 PM,VMS 1,00:09,VMS 1,Pass through to Foderbord,,,
1039,VMS 1,11/3/2020 6:04:05 PM,Grovfoder,00:05,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
1347,VMS 1,11/3/2020 6:03:48 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1347,VMS 1,11/3/2020 6:03:34 PM,Grovfoder,04:00,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1389,VMS 1,11/3/2020 6:03:07 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1389,VMS 1,11/3/2020 6:02:50 PM,Grovfoder,03:01,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1283,VMS 1,11/3/2020 6:01:05 PM,Grovfoder,00:19,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
1343,VMS 1,11/3/2020 6:00:52 PM,Mjolkfalla,00:00,VMS2,Milking 7.71 kg,,04:31,
1343,VMS 1,11/3/2020 6:00:48 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1343,VMS 1,11/3/2020 6:00:39 PM,Grovfoder,00:30,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1280,VMS 1,11/3/2020 6:00:21 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1280,VMS 1,11/3/2020 5:59:46 PM,Grovfoder,02:38,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1352,VMS 1,11/3/2020 5:59:44 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1352,VMS 1,11/3/2020 5:59:21 PM,Grovfoder,00:08,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1039,VMS 1,11/3/2020 5:58:40 PM,VMS2,00:07,VMS2,Pass through to Foderbord,,,
602,VMS 1,11/3/2020 5:56:56 PM,Mjolkfalla,00:00,VMS 1,Milking 11.34 kg,,05:19,
5189,VMS 1,11/3/2020 5:56:55 PM,VMS 1,00:07,VMS 1,Pass through to Foderbord,,,
602,VMS 1,11/3/2020 5:56:27 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
602,VMS 1,11/3/2020 5:56:10 PM,Grovfoder,01:19,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1039,VMS 1,11/3/2020 5:50:58 PM,Mjolkfalla,00:00,VMS2,Milking 11.05 kg,,06:07,
1352,VMS 1,11/3/2020 5:50:58 PM,VMS2,00:06,VMS2,Pass through to Foderbord,,,
1039,VMS 1,11/3/2020 5:50:40 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
1039,VMS 1,11/3/2020 5:50:22 PM,Grovfoder,05:18,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
5189,VMS 1,11/3/2020 5:49:33 PM,Mjolkfalla,00:00,VMS 1,Milking 12.86 kg,,07:39,
5189,VMS 1,11/3/2020 5:49:23 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1237,VMS 1,11/3/2020 5:49:11 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
5189,VMS 1,11/3/2020 5:49:09 PM,Grovfoder,03:16,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1237,VMS 1,11/3/2020 5:48:59 PM,Grovfoder,02:38,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1195,VMS 1,11/3/2020 5:47:36 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1170,VMS 1,11/3/2020 5:47:26 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1195,VMS 1,11/3/2020 5:47:20 PM,Grovfoder,03:08,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1170,VMS 1,11/3/2020 5:47:10 PM,Grovfoder,03:34,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1208,VMS 1,11/3/2020 5:45:09 PM,VMS 1,00:07,VMS 1,Pass through to Foderbord,,,
1352,VMS 1,11/3/2020 5:44:27 PM,Mjolkfalla,00:00,VMS2,Milking 7.72 kg,,04:53,
1352,VMS 1,11/3/2020 5:44:20 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1352,VMS 1,11/3/2020 5:44:09 PM,Grovfoder,00:08,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1163,VMS 1,11/3/2020 5:44:02 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1163,VMS 1,11/3/2020 5:43:36 PM,Grovfoder,02:33,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1396,VMS 1,11/3/2020 5:43:23 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1396,VMS 1,11/3/2020 5:43:00 PM,Grovfoder,00:08,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1264,VMS 1,11/3/2020 5:42:03 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1264,VMS 1,11/3/2020 5:41:48 PM,Grovfoder,01:05,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1212,VMS 1,11/3/2020 5:41:43 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1212,VMS 1,11/3/2020 5:41:33 PM,Grovfoder,01:07,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1283,VMS 1,11/3/2020 5:41:08 PM,VMS2,00:06,VMS2,Pass through to Foderbord,,,
1241,VMS 1,11/3/2020 5:40:32 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1276,VMS 1,11/3/2020 5:40:22 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1241,VMS 1,11/3/2020 5:40:19 PM,Grovfoder,02:26,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1339,VMS 1,11/3/2020 5:40:15 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1276,VMS 1,11/3/2020 5:40:10 PM,Grovfoder,03:07,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1339,VMS 1,11/3/2020 5:40:03 PM,Grovfoder,00:02,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1351,VMS 1,11/3/2020 5:39:38 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1351,VMS 1,11/3/2020 5:39:25 PM,Grovfoder,00:46,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1208,VMS 1,11/3/2020 5:37:38 PM,Mjolkfalla,00:00,VMS 1,Milking 11.32 kg,,04:50,
1339,VMS 1,11/3/2020 5:37:30 PM,VMS 1,00:05,VMS 1,Pass through to Foderbord,,,
1208,VMS 1,11/3/2020 5:37:10 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1208,VMS 1,11/3/2020 5:37:01 PM,Grovfoder,01:59,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1211,VMS 1,11/3/2020 5:36:36 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1211,VMS 1,11/3/2020 5:36:14 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
1211,VMS 1,11/3/2020 5:35:51 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
1211,VMS 1,11/3/2020 5:35:31 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
1352,VMS 1,11/3/2020 5:35:09 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1211,VMS 1,11/3/2020 5:35:07 PM,Grovfoder,00:32,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1352,VMS 1,11/3/2020 5:34:57 PM,Grovfoder,02:30,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1283,VMS 1,11/3/2020 5:34:28 PM,Mjolkfalla,00:00,VMS2,Milking 9.90 kg,,07:53,
1396,VMS 1,11/3/2020 5:34:26 PM,VMS2,00:09,VMS2,Pass through to Foderbord,,,
1283,VMS 1,11/3/2020 5:34:14 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
1283,VMS 1,11/3/2020 5:34:02 PM,Grovfoder,02:32,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1339,VMS 1,11/3/2020 5:31:43 PM,Mjolkfalla,00:07,VMS 1,Milking 10.64 kg,,07:01,
1293,VMS 1,11/3/2020 5:31:36 PM,VMS 1,00:18,VMS 1,Pass through to Foderbord,,,
1322,VMS 1,11/3/2020 5:31:04 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1322,VMS 1,11/3/2020 5:30:48 PM,Grovfoder,04:31,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1343,VMS 1,11/3/2020 5:30:04 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1343,VMS 1,11/3/2020 5:29:51 PM,Grovfoder,00:58,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1236,VMS 1,11/3/2020 5:28:44 PM,Grovfoder,00:04,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
1210,VMS 1,11/3/2020 5:28:38 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1210,VMS 1,11/3/2020 5:28:26 PM,Grovfoder,00:20,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1396,VMS 1,11/3/2020 5:24:35 PM,Mjolkfalla,00:08,VMS2,Milking 12.46 kg,,05:49,
1236,VMS 1,11/3/2020 5:24:34 PM,VMS2,00:08,VMS2,Pass through to Foderbord,,,
1339,VMS 1,11/3/2020 5:24:01 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1339,VMS 1,11/3/2020 5:23:29 PM,Grovfoder,03:23,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1324,VMS 1,11/3/2020 5:22:19 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1324,VMS 1,11/3/2020 5:22:02 PM,Grovfoder,05:06,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1139,VMS 1,11/3/2020 5:21:02 PM,Grovfoder,00:36,Sorteringsgrind 1 Tvåvägsgrind,Separated Right to OBS Avdelning,OBS Avdelningen,,
1296,VMS 1,11/3/2020 5:18:11 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1312,VMS 1,11/3/2020 5:18:01 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1296,VMS 1,11/3/2020 5:17:48 PM,Grovfoder,00:01,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1312,VMS 1,11/3/2020 5:17:38 PM,Grovfoder,00:04,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1396,VMS 1,11/3/2020 5:16:24 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1396,VMS 1,11/3/2020 5:16:10 PM,Grovfoder,04:25,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1236,VMS 1,11/3/2020 5:16:01 PM,Mjolkfalla,00:01,VMS2,Milking 10.35 kg,,06:08,
1296,VMS 1,11/3/2020 5:15:52 PM,VMS2,00:11,VMS2,Pass through to Foderbord,,,
1354,VMS 1,11/3/2020 5:15:31 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1354,VMS 1,11/3/2020 5:14:31 PM,Grovfoder,00:16,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1236,VMS 1,11/3/2020 5:14:03 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Obskor med tillstånd,,
1236,VMS 1,11/3/2020 5:13:52 PM,Grovfoder,01:22,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1293,VMS 1,11/3/2020 5:13:22 PM,Mjolkfalla,00:04,VMS 1,Milking 3.77 kg,,10:03,"LF,RF,LR"
1312,VMS 1,11/3/2020 5:13:09 PM,VMS 1,00:05,VMS 1,Pass through to Foderbord,,,
1293,VMS 1,11/3/2020 5:08:45 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1180,VMS 1,11/3/2020 5:08:35 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1293,VMS 1,11/3/2020 5:08:25 PM,Grovfoder,02:09,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1180,VMS 1,11/3/2020 5:08:05 PM,Grovfoder,02:28,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1210,VMS 1,11/3/2020 5:07:54 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1210,VMS 1,11/3/2020 5:07:45 PM,Grovfoder,00:24,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1312,VMS 1,11/3/2020 5:07:33 PM,Mjolkfalla,00:02,VMS 1,Milking 7.94 kg,,08:03,
1200,VMS 1,11/3/2020 5:07:27 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1200,VMS 1,11/3/2020 5:07:15 PM,Grovfoder,04:07,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1238,VMS 1,11/3/2020 5:06:34 PM,VMS 1,00:08,VMS 1,Pass through to Foderbord,,,
1312,VMS 1,11/3/2020 5:05:06 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1312,VMS 1,11/3/2020 5:04:56 PM,Grovfoder,02:28,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1296,VMS 1,11/3/2020 5:04:29 PM,Mjolkfalla,00:29,VMS2,Milking 15.17 kg,,11:10,
1281,VMS 1,11/3/2020 5:03:53 PM,VMS2,00:07,VMS2,Pass through to Foderbord,,,
1211,VMS 1,11/3/2020 5:02:28 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1211,VMS 1,11/3/2020 5:02:15 PM,Grovfoder,02:42,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1238,VMS 1,11/3/2020 4:58:24 PM,Mjolkfalla,00:03,VMS 1,Milking 11.39 kg,,07:13,
1354,VMS 1,11/3/2020 4:58:20 PM,VMS 1,00:05,VMS 1,Pass through to Foderbord,,,
1281,VMS 1,11/3/2020 4:56:35 PM,Mjolkfalla,00:00,VMS2,Milking 7.30 kg,,09:00,
1266,VMS 1,11/3/2020 4:56:22 PM,VMS2,00:05,VMS2,Pass through to Foderbord,,,
1348,VMS 1,11/3/2020 4:56:16 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1224,VMS 1,11/3/2020 4:56:06 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1348,VMS 1,11/3/2020 4:55:53 PM,Grovfoder,00:26,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1281,VMS 1,11/3/2020 4:55:53 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1224,VMS 1,11/3/2020 4:55:43 PM,Grovfoder,00:49,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1281,VMS 1,11/3/2020 4:55:26 PM,Grovfoder,07:27,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1238,VMS 1,11/3/2020 4:55:23 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1238,VMS 1,11/3/2020 4:55:10 PM,Grovfoder,03:52,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1354,VMS 1,11/3/2020 4:52:52 PM,Mjolkfalla,00:00,VMS 1,Milking 5.32 kg,,06:29,
1351,VMS 1,11/3/2020 4:52:52 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Alla kor,,
1302,VMS 1,11/3/2020 4:52:42 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1351,VMS 1,11/3/2020 4:52:36 PM,Grovfoder,02:47,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1354,VMS 1,11/3/2020 4:52:30 PM,Koridor till Sorteringsgrind 2,00:01,Sorteringsgrind 2 Trevägsgrind,Separated Left to Mjolkfalla,Mjölkfålla,,
1162,VMS 1,11/3/2020 4:52:23 PM,VMS 1,00:05,VMS 1,Pass through to Foderbord,,,
1302,VMS 1,11/3/2020 4:52:18 PM,Grovfoder,03:32,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1354,VMS 1,11/3/2020 4:51:55 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,"Did not pass, still in Koridor till Sorteringsgrind 2",,,
1354,VMS 1,11/3/2020 4:51:26 PM,Grovfoder,00:43,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
1266,VMS 1,11/3/2020 4:50:45 PM,Mjolkfalla,00:09,VMS2,Milking 8.07 kg,,07:16,
1184,VMS 1,11/3/2020 4:50:44 PM,VMS2,00:07,VMS2,Pass through to Foderbord,,,
1305,VMS 1,11/3/2020 4:46:55 PM,Koridor till Sorteringsgrind 2,00:00,Sorteringsgrind 2 Trevägsgrind,Separated Right to Kraftfoder,Kraftfoder,,
1305,VMS 1,11/3/2020 4:46:39 PM,Grovfoder,00:56,Sorteringsgrind 1 Tvåvägsgrind,Separated Left to Koridor till Sorteringsgrind 2,Alla kor,,
