Main;;;;;;;Main;;;;;AMD, Avvikande mjölk, Status;;Medelflöden (kg/min);;;;Blod (ppm);;;;Konduktivitet (mS/cm);;;;Diverse;;;Toppflöden (kg/min);;;;Mjölkmängder (kg);;;
Starttid;Djurnr;Grupp;MS/MP;Åtgärd;Mjölkningstid (mm:ss);Mjölkmängd (kg);Mjölkningsnummer;OCC(*1000 celler/ml);Avspark;Ofullständig;Spenar hittas ej;Juver;Spene;VF;HF;VB;HB;VF;HF;VB;HB;VF;HF;VB;HB;Användare;Mjölkdestination;Orsak till mjölkavskiljning;VF;HF;VB;HB;VF;HF;VB;HB
2020-11-01 05:39;1232;VMS 1;VMS 1;Mjölkning;07:07;13,19;1;588;;;;0;;1,02;0,78;0,90;0,84;0;0;0;0;5,17;5,53;5,03;4,97;;Mjölktank;;1,26;1,44;1,26;1,14;3,00;2,45;3,63;4,11
2020-11-01 05:43;1212;VMS 1;VMS2;Mjölkning;07:39;15,13;1;;;;;0;;1,26;;1,02;1,44;0;;0;0;4,27;;4,55;4,91;;Mjölktank;;1,68;;1,56;1,98;3,41;;5,43;6,29
2020-11-01 05:50;1301;VMS 1;VMS 1;Mjölkning;06:16;13,86;1;242;;;;0;;0,78;1,02;1,38;1,62;0;0;0;0;4,97;4,52;4,30;4,58;;Mjölktank;;1,20;1,38;2,04;2,40;1,65;2,84;4,76;4,61
2020-11-01 05:54;1276;VMS 1;VMS2;Mjölkning;13:36;2,70;2;;VB;;HB;0;VB;0,24;0,42;0,84;0,00;0;0;0;0;3,35;2,75;4,62;0,00;;Mjölktank;;0,54;1,26;1,56;0,00;0,29;0,30;2,11;0,00
2020-11-01 05:58;1339;VMS 1;VMS 1;Mjölkning;04:10;7,45;2;131;;;;0;;1,14;1,14;0,90;0,96;0;0;0;0;4,49;4,59;4,43;4,44;;Mjölktank;;1,56;1,50;1,44;1,38;1,94;1,83;1,80;1,88
2020-11-01 06:08;1305;VMS 1;VMS2;Mjölkning;07:02;10,36;1;;;;;0;;1,32;1,14;0,96;1,68;0;0;0;0;4,41;4,42;4,35;4,43;;Mjölktank;;1,80;1,74;1,74;2,28;2,84;2,47;1,67;3,38
2020-11-01 06:11;1389;VMS 1;VMS 1;Mjölkning;06:38;13,38;1;51;;;;0;;0,84;0,78;0,96;1,02;0;0;0;0;4,56;4,58;4,64;4,58;;Mjölktank;;1,20;1,32;1,32;1,44;2,78;2,25;4,16;4,19
2020-11-01 06:16;1285;VMS 1;VMS2;Mjölkning;05:01;12,08;2;;;;;0;;1,14;1,08;1,38;1,50;0;0;0;0;4,41;4,49;4,49;4,50;;Mjölktank;;1,50;1,44;1,80;2,10;2,58;2,60;3,32;3,58
2020-11-01 06:19;1265;VMS 1;VMS 1;Mjölkning;06:52;13,90;1;11;;;;0;;1,08;1,08;0,90;0,96;0;0;0;0;4,29;4,32;4,23;4,31;;Mjölktank;;1,44;1,44;1,26;1,44;3,18;3,17;3,82;3,73
2020-11-01 06:23;1218;VMS 1;VMS2;Mjölkning;08:15;7,44;2;;;;;0;;0,48;0,48;0,42;0,48;347;505;0;416;4,08;4,09;4,08;4,03;;Mjölktank;;0,78;0,72;0,66;0,90;1,73;1,92;1,89;1,90
2020-11-01 06:30;1402;VMS 1;VMS 1;Mjölkning;10:13;6,99;1;;;;HF;1;VB,HB;1,26;0,24;0,96;0,96;2551;0;1165;1056;6,04;4,49;7,71;7,84;;Divert 3;;1,62;0,60;1,44;1,44;3,42;0,07;2,27;1,23
2020-11-01 06:32;1249;VMS 1;VMS2;Mjölkning;05:40;13,67;1;;;;;0;;0,96;1,02;1,20;1,14;0;0;0;0;3,81;4,02;3,82;3,97;;Mjölktank;;1,38;1,38;1,62;1,56;3,41;3,38;3,15;3,73
2020-11-01 06:42;1348;VMS 1;VMS2;Mjölkning;05:38;9,53;1;;HF,VB,HB;;;0;;;1,14;0,96;0,78;;0;0;0;;4,76;4,82;4,63;;Mjölktank;;;1,74;1,74;1,44;;3,62;3,43;2,48
2020-11-01 06:51;1263;VMS 1;VMS 1;Mjölkning;05:55;10,01;1;;;;;0;;0,78;0,78;1,26;1,02;1151;0;458;449;4,01;4,05;4,24;3,91;;Mjölktank;;1,14;1,14;1,62;1,62;2,72;2,52;3,09;1,68
2020-11-01 06:58;1213;VMS 1;VMS 1;Mjölkning;06:55;21,76;1;;;;;0;;1,62;1,68;1,86;;0;0;0;;4,81;4,72;4,64;;;Mjölktank;;2,28;2,28;2,52;;7,44;5,51;8,81;
2020-11-01 06:59;1219;VMS 1;VMS2;Mjölkning;06:07;12,24;1;;;;;0;;1,20;1,20;;0,96;0;0;;0;4,28;4,49;;4,43;;Mjölktank;;1,56;1,74;;1,50;4,87;3,47;;3,90
